customer_id,first_name,last_name,email,phone,age,home_store,acquired_at,loyalty_enrolled,opt_in_email,opt_in_sms,opt_in_push,annual_spend,lifetime_spend,visits_90d,last_visit,avg_basket,tier,churn_risk,rising_star,decliner,near_platinum,vip_likely,favorite_category,category_diversity
GST-01186,Jules,Park,jules.park85@outlook.com,(645) 659-9554,57,Oak Island Pier House,2023-12-17,true,false,true,true,32018.13,64098.54,10,2026-04-25,418.94,Platinum,0.11,false,false,false,false,Lodging,8
GST-01187,Hayden,Knox,hayden.knox86@yahoo.com,(250) 986-3339,51,Wrightsville Beach Resort,2023-12-17,true,true,true,false,3207.14,5208.16,1,2026-03-05,400.63,Platinum,0.717,false,true,false,false,Lodging,7
GST-01188,Eden,Rhodes,eden.rhodes87@outlook.com,(754) 426-3132,51,Oak Island Pier House,2024-11-17,true,false,true,true,2758.55,5296.27,0,2026-01-15,588.47,Gold,0.86,false,false,true,false,Lodging,4
GST-01189,Quinn,Whitaker,quinn.whitaker88@proton.me,(255) 737-9527,37,Brunswick Harbor Hotel,2024-03-17,false,true,true,false,2895.63,4821.95,1,2026-04-12,401.83,Gold,0.518,false,false,true,false,Lodging,5
GST-01190,Blake,Larsson,blake.larsson89@yahoo.com,(260) 955-5112,45,Brunswick Harbor Hotel,2024-10-17,false,false,false,true,1068.74,1119.31,0,2026-01-05,279.83,Gold,0.88,false,false,false,false,Lodging,2
GST-01191,Lennon,Hayes,lennon.hayes90@icloud.com,(272) 868-3549,58,Holden Beach Pavilion,2023-12-17,true,true,false,true,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-01192,Parker,Whitaker,parker.whitaker91@outlook.com,(738) 458-5610,21,Carolina Beach Tavern,2024-04-17,false,true,false,false,1875.66,3466.15,1,2026-03-25,150.7,Gold,0.776,false,false,false,false,Dining,4
GST-01193,Rowan,Simmons,rowan.simmons92@gmail.com,(694) 560-6207,43,Bald Head Island Club,2025-05-17,true,true,false,false,680.7,1383.22,0,2026-01-17,230.54,Silver,0.8,false,false,false,false,Spa,6
GST-01194,Sage,Carter,sage.carter93@icloud.com,(314) 648-9329,59,Bald Head Island Club,2026-03-17,false,false,true,false,902.03,4185.64,1,2026-03-08,348.8,Silver,0.642,false,false,false,false,Lodging,6
GST-01195,Avery,Sutton,avery.sutton94@gmail.com,(863) 983-8178,45,Southport Waterfront Lodge,2025-02-17,true,true,true,true,932.17,2222.02,0,2026-02-03,246.89,Silver,0.84,false,false,false,false,Spa,5
GST-01196,Sage,Larsson,sage.larsson95@proton.me,(656) 642-3855,56,Southport Waterfront Lodge,2025-10-17,true,true,true,false,366.93,1107.56,0,2025-07-27,276.89,Silver,0.84,false,false,false,false,Spa,2
GST-01197,Avery,Daniels,avery.daniels96@icloud.com,(849) 257-6575,49,Holden Beach Pavilion,2024-06-17,true,true,true,false,1050.1,1050.1,0,2025-12-11,1050.1,Gold,0.95,false,false,false,false,Events,2
GST-01198,Quinn,Larsson,quinn.larsson97@gmail.com,(231) 330-2658,21,Holden Beach Pavilion,2026-03-17,false,true,true,true,943.77,1430.65,0,2025-06-19,476.88,Silver,0.95,false,false,false,false,Events,2
GST-01199,Emerson,Simmons,emerson.simmons98@outlook.com,(952) 962-1448,42,Oak Island Pier House,2025-11-17,true,false,false,false,795.11,2162.51,0,2025-11-23,540.63,Silver,0.86,false,false,false,false,Lodging,3
GST-01200,Lennon,Vargas,lennon.vargas99@yahoo.com,(938) 969-9459,40,Wrightsville Beach Resort,2024-11-17,false,true,true,false,474.76,1925.56,0,2025-10-08,481.39,Silver,0.88,false,true,false,false,Lodging,4
GST-01201,River,Hunter,river.hunter0@icloud.com,(542) 309-3133,41,Cape Fear Inn,2025-03-17,true,true,true,false,2393.81,5826.02,1,2026-04-13,529.64,Gold,0.496,false,false,false,false,Lodging,5
GST-01202,Skyler,Park,skyler.park1@icloud.com,(876) 341-4536,54,Kure Beach Grill,2023-12-17,true,true,false,true,2312.69,4320.67,1,2026-02-25,196.39,Gold,0.795,false,false,false,false,Dining,4
GST-01203,Sloan,Walsh,sloan.walsh2@yahoo.com,(848) 949-9923,66,Bald Head Island Club,2024-03-17,true,false,false,false,3101.34,5945.25,0,2026-01-01,330.29,Platinum,0.8,false,false,false,true,Lodging,7
GST-01204,Hayden,Hawthorne,hayden.hawthorne3@yahoo.com,(799) 873-5164,41,Cape Fear Inn,2025-06-17,false,true,true,true,583.09,1022.81,0,2025-11-07,340.94,Silver,0.86,false,false,false,false,Lodging,2
GST-01205,Emerson,Cole,emerson.cole4@yahoo.com,(934) 842-7821,40,Carolina Beach Tavern,2026-01-17,true,true,true,true,1664.61,3003.17,0,2025-12-27,231.01,Gold,0.99,false,false,false,false,Dining,4
GST-01206,Wren,Simmons,wren.simmons5@gmail.com,(599) 313-3148,66,Oak Island Pier House,2023-12-17,true,true,true,true,0,1380.36,0,2025-03-17,460.12,Silver,0.86,false,false,false,false,Lodging,3
GST-01207,Finley,Park,finley.park6@outlook.com,(629) 843-1200,35,Holden Beach Pavilion,2025-04-17,true,true,false,true,1003.71,1550.38,0,2025-12-17,387.59,Gold,0.95,false,false,false,false,Events,4
GST-01208,Taylor,Mitchell,taylor.mitchell7@gmail.com,(480) 895-6510,38,Holden Beach Pavilion,2024-07-17,true,true,true,false,190.17,1178.18,0,2025-10-12,235.64,Silver,0.95,false,false,false,false,Dining,3
GST-01209,Briar,Murphy,briar.murphy8@gmail.com,(640) 852-3218,66,Southport Waterfront Lodge,2024-03-17,true,false,false,false,3814.44,7146.84,1,2026-04-29,297.79,Platinum,0.407,false,false,false,true,Spa,5
GST-01210,Morgan,Vargas,morgan.vargas9@yahoo.com,(318) 395-1790,38,Brunswick Harbor Hotel,2025-07-17,true,false,true,false,401.3,1854.72,0,2025-09-05,370.94,Silver,0.88,false,false,false,false,Lodging,6
GST-01211,Avery,Bishop,avery.bishop10@proton.me,(250) 679-9627,23,Oak Island Pier House,2024-04-17,true,false,false,false,1421.11,3074.19,0,2026-01-02,341.58,Gold,0.86,false,false,false,false,Lodging,6
GST-01212,Sloan,Mitchell,sloan.mitchell11@outlook.com,(343) 605-7383,42,Wrightsville Beach Resort,2024-04-17,true,true,true,false,2808.18,8120.25,0,2026-02-03,386.68,Gold,0.88,false,true,true,false,Lodging,8
GST-01213,Cameron,Whitaker,cameron.whitaker12@gmail.com,(705) 276-5973,58,Holden Beach Pavilion,2024-05-17,true,false,true,false,508.01,2344.95,0,2025-10-17,586.24,Silver,0.95,false,false,false,false,Events,4
GST-01214,Jordan,Carter,jordan.carter13@icloud.com,(649) 928-7937,45,Brunswick Harbor Hotel,2024-04-17,true,true,true,true,274.2,1295.37,0,2026-01-28,259.07,Silver,0.88,false,false,false,false,Room Service,4
GST-01215,Justice,Brooks,justice.brooks14@outlook.com,(970) 406-8778,46,Wrightsville Beach Resort,2026-01-17,true,false,true,false,1874.89,3875.72,1,2026-02-18,322.98,Gold,0.798,false,true,false,false,Lodging,7
GST-01216,Logan,Rivera,logan.rivera15@outlook.com,(939) 805-2819,32,Southport Waterfront Lodge,2024-03-17,true,true,false,true,1517.08,2504.4,0,2025-09-20,313.05,Gold,0.84,false,false,false,true,Spa,3
GST-01217,Justice,Collins,justice.collins16@gmail.com,(276) 768-1935,48,Oak Island Pier House,2024-03-17,true,true,true,false,2929.08,4829.1,1,2026-03-21,536.57,Gold,0.617,false,false,true,false,Lodging,4
GST-01218,Lennon,Daniels,lennon.daniels17@yahoo.com,(893) 359-3062,52,Bald Head Island Club,2025-05-17,true,true,false,false,602.62,5453.03,1,2026-03-13,605.89,Silver,0.613,false,false,false,false,Lodging,5
GST-01219,Harper,Bell,harper.bell18@icloud.com,(832) 791-8179,41,Wrightsville Beach Resort,2025-04-17,true,false,false,true,3056.47,6743.58,1,2026-02-24,374.64,Platinum,0.771,false,true,false,false,Lodging,8
GST-01220,Emerson,Wright,emerson.wright19@yahoo.com,(655) 977-2940,38,Wrightsville Beach Resort,2025-05-17,true,false,false,false,479.87,2392.34,0,2025-09-28,239.23,Silver,0.88,false,false,false,false,Dining,6
GST-01221,Phoenix,Mitchell,phoenix.mitchell20@icloud.com,(322) 920-4203,48,Cape Fear Inn,2024-02-17,false,true,true,false,2212.02,4590.03,0,2026-02-13,510,Gold,0.86,false,false,false,false,Lodging,4
GST-01222,Phoenix,Wright,phoenix.wright21@gmail.com,(536) 402-5679,40,Oak Island Pier House,2024-03-17,true,true,true,true,2727.69,10176.84,0,2025-10-17,391.42,Gold,0.86,false,false,true,false,Lodging,7
GST-01223,Marlowe,Foster,marlowe.foster22@proton.me,(726) 388-6473,21,Carolina Beach Tavern,2024-05-17,true,false,true,false,306.07,1758.34,1,2026-04-03,251.19,Silver,0.714,false,true,false,false,Dining,3
GST-01224,Logan,Nguyen,logan.nguyen23@icloud.com,(659) 479-9927,56,Brunswick Harbor Hotel,2026-01-17,true,true,true,false,469.77,469.77,1,2026-04-27,469.77,Silver,0.432,false,false,false,false,Activities,3
GST-01225,Reese,Murphy,reese.murphy24@gmail.com,(885) 271-7421,37,Carolina Beach Tavern,2024-08-17,true,false,true,false,1371.54,2898.89,2,2026-04-20,193.26,Gold,0.514,false,false,false,false,Dining,3
GST-01226,Riley,Rhodes,riley.rhodes25@yahoo.com,(389) 241-6338,43,Cape Fear Inn,2024-12-17,true,true,true,false,2532.04,4744.73,0,2025-11-25,431.34,Gold,0.86,false,false,false,false,Lodging,7
GST-01227,Cameron,Park,cameron.park26@gmail.com,(779) 364-7700,45,Southport Waterfront Lodge,2025-10-17,false,false,false,false,611.69,1589.5,1,2026-04-25,264.92,Silver,0.423,false,false,false,false,Spa,4
GST-01228,Sage,Reed,sage.reed27@proton.me,(907) 208-9094,60,Brunswick Harbor Hotel,2024-04-17,true,true,false,true,578.48,1994.27,0,2025-09-15,332.38,Silver,0.88,false,false,false,false,Dining,5
GST-01229,Casey,Nguyen,casey.nguyen28@gmail.com,(518) 275-2392,38,Oak Island Pier House,2025-03-17,true,true,false,false,4471.25,8253.6,2,2026-04-17,515.85,Platinum,0.41,false,false,false,false,Lodging,7
GST-01230,Riley,Knox,riley.knox29@gmail.com,(278) 904-8506,54,Bald Head Island Club,2023-11-17,true,true,true,false,14897.09,31933.29,3,2026-03-20,380.16,Platinum,0.459,false,false,false,true,Lodging,8
GST-01231,Logan,Garcia,logan.garcia30@outlook.com,(874) 779-8970,39,Bald Head Island Club,2024-11-17,true,true,true,true,2741.67,4288.73,0,2026-01-16,357.39,Gold,0.8,false,false,true,true,Dining,8
GST-01232,Parker,Lee,parker.lee31@proton.me,(934) 969-2210,47,Oak Island Pier House,2024-04-17,false,false,true,true,0,411.23,0,2024-07-04,411.23,Silver,0.86,false,false,false,false,Retail,3
GST-01233,Indigo,Vargas,indigo.vargas32@proton.me,(850) 301-3336,52,Cape Fear Inn,2025-07-17,true,true,false,false,631.04,2404.75,0,2025-06-03,300.59,Silver,0.86,false,false,false,false,Lodging,6
GST-01234,Jules,Young,jules.young33@icloud.com,(675) 776-8239,40,Kure Beach Grill,2025-11-17,false,false,true,true,672.73,1255.18,1,2026-02-17,179.31,Silver,0.84,false,false,false,false,Bar,4
GST-01235,Riley,Foster,riley.foster34@icloud.com,(708) 706-3277,45,Wrightsville Beach Resort,2025-03-17,true,true,true,false,597.78,1888.84,0,2025-10-18,314.81,Silver,0.88,false,false,false,false,Lodging,4
GST-01236,Harper,Reed,harper.reed35@icloud.com,(614) 915-4582,48,Bald Head Island Club,2025-04-17,true,true,true,true,1984.45,3355.33,0,2026-02-02,419.42,Gold,0.8,false,false,false,true,Activities,5
GST-01237,Emerson,Collins,emerson.collins36@icloud.com,(796) 557-1823,52,Oak Island Pier House,2026-05-17,true,true,false,false,349.92,1572.46,0,2026-02-04,524.15,Silver,0.86,false,false,false,false,Lodging,2
GST-01238,Sage,Murphy,sage.murphy37@icloud.com,(770) 882-5603,30,Holden Beach Pavilion,2024-10-17,false,true,false,true,438.27,438.27,0,2025-06-11,438.27,Silver,0.95,false,false,false,false,Dining,2
GST-01239,Briar,Daniels,briar.daniels38@yahoo.com,(838) 441-4822,62,Bald Head Island Club,2024-12-17,false,true,true,false,1103.07,2800.31,0,2026-01-16,350.04,Gold,0.8,false,false,false,true,Lodging,6
GST-01240,Skyler,Wright,skyler.wright39@icloud.com,(959) 499-1173,45,Bald Head Island Club,2025-06-17,true,true,true,false,928.51,2474.82,0,2026-01-15,309.35,Silver,0.8,false,false,false,false,Lodging,6
GST-01241,Jordan,Collins,jordan.collins40@icloud.com,(875) 798-1848,33,Holden Beach Pavilion,2025-11-17,true,false,true,true,138.75,138.75,0,2025-07-02,138.75,Silver,0.95,false,false,false,false,Activities,2
GST-01242,Logan,Hayes,logan.hayes41@gmail.com,(833) 754-6063,40,Cape Fear Inn,2023-12-17,true,true,false,true,268.75,2398.33,0,2025-11-19,342.62,Silver,0.86,false,false,false,false,Lodging,5
GST-01243,Eden,Reed,eden.reed42@icloud.com,(716) 364-8431,53,Cape Fear Inn,2025-02-17,true,false,false,true,1347.52,1820.11,1,2026-04-06,364.02,Gold,0.533,false,false,false,false,Lodging,6
GST-01244,River,Hunter,river.hunter43@outlook.com,(729) 254-8702,40,Oak Island Pier House,2025-08-17,true,true,false,false,589,1351.11,0,2025-12-11,337.78,Silver,0.86,false,false,false,false,Lodging,3
GST-01245,Marlowe,Collins,marlowe.collins44@gmail.com,(555) 936-4484,49,Oak Island Pier House,2024-03-17,true,true,true,false,2571.21,7887.03,1,2026-03-12,563.36,Gold,0.669,false,false,false,false,Lodging,6
GST-01246,Cameron,Walsh,cameron.walsh45@outlook.com,(920) 329-7238,51,Brunswick Harbor Hotel,2024-08-17,true,false,false,false,599.28,2144.42,0,2025-08-15,268.05,Silver,0.88,false,false,false,false,Lodging,4
GST-01247,Sloan,Hawthorne,sloan.hawthorne46@gmail.com,(507) 600-9477,21,Brunswick Harbor Hotel,2024-07-17,true,true,false,false,4317.79,7047.66,4,2026-04-06,306.42,Platinum,0.347,false,false,false,false,Lodging,7
GST-01248,Sloan,Mitchell,sloan.mitchell47@icloud.com,(519) 795-4797,42,Carolina Beach Tavern,2025-11-17,true,false,false,false,2014.17,5559.62,3,2026-03-15,185.32,Gold,0.676,false,false,false,false,Dining,4
GST-01249,Rowan,Daniels,rowan.daniels48@gmail.com,(607) 374-9242,21,Southport Waterfront Lodge,2026-04-17,true,false,true,false,1516.8,3222.57,0,2025-10-14,358.06,Gold,0.84,false,false,false,true,Spa,3
GST-01250,Casey,Hawthorne,casey.hawthorne49@icloud.com,(772) 336-8100,60,Oak Island Pier House,2025-02-17,true,true,false,false,554.15,718.88,0,2025-08-21,179.72,Silver,0.86,false,false,false,false,Lodging,4
GST-01251,Wren,Sutton,wren.sutton50@yahoo.com,(657) 473-8005,45,Carolina Beach Tavern,2024-08-17,true,true,true,false,722.26,1092.37,1,2026-02-21,182.06,Silver,0.99,false,false,false,false,Dining,4
GST-01252,Briar,Walsh,briar.walsh51@proton.me,(468) 983-3750,63,Wrightsville Beach Resort,2024-01-17,true,true,false,false,1880.13,6484.32,2,2026-04-28,324.22,Gold,0.361,false,false,false,false,Lodging,7
GST-01253,Marlowe,Whitaker,marlowe.whitaker52@outlook.com,(941) 493-5588,59,Brunswick Harbor Hotel,2025-08-17,true,true,false,true,4875.61,5792.54,2,2026-04-21,386.17,Platinum,0.398,false,false,false,false,Lodging,6
GST-01254,Quinn,Mitchell,quinn.mitchell53@outlook.com,(591) 856-6567,58,Bald Head Island Club,2025-06-17,true,false,false,false,1031.5,1076.37,0,2026-02-06,215.27,Gold,0.8,false,false,false,false,Dining,5
GST-01255,Emerson,Park,emerson.park54@icloud.com,(825) 959-6085,44,Cape Fear Inn,2024-05-17,true,false,false,true,1086,2175.42,1,2026-03-20,435.08,Gold,0.622,false,false,false,false,Lodging,4
GST-01256,Hayden,Collins,hayden.collins55@icloud.com,(670) 641-5553,37,Southport Waterfront Lodge,2025-06-17,false,false,true,false,3390.04,6728.28,0,2025-12-12,395.78,Platinum,0.84,false,false,false,true,Spa,8
GST-01257,Avery,Larsson,avery.larsson56@gmail.com,(557) 598-4421,52,Wrightsville Beach Resort,2026-05-17,true,true,false,false,2764.79,4424.59,0,2025-11-09,368.72,Gold,0.88,false,false,true,false,Lodging,6
GST-01258,Sage,Collins,sage.collins57@outlook.com,(382) 467-3070,32,Kure Beach Grill,2026-05-17,true,true,true,true,2675.9,4834.7,2,2026-04-17,219.76,Gold,0.439,false,false,true,false,Dining,5
GST-01259,Phoenix,Bishop,phoenix.bishop58@yahoo.com,(713) 230-1237,40,Carolina Beach Tavern,2025-12-17,true,true,false,true,967.5,2074.91,2,2026-04-24,159.61,Silver,0.493,false,true,false,false,Dining,2
GST-01260,Morgan,Young,morgan.young59@yahoo.com,(515) 730-9497,28,Cape Fear Inn,2024-07-17,true,false,false,false,2917.18,4825.73,2,2026-04-09,482.57,Gold,0.452,false,false,true,false,Lodging,7
GST-01261,Sage,Cole,sage.cole60@proton.me,(739) 461-4482,42,Holden Beach Pavilion,2024-11-17,true,false,false,true,1240.98,2889.69,0,2025-08-18,577.94,Gold,0.95,false,false,false,false,Events,5
GST-01262,Marlowe,Murphy,marlowe.murphy61@icloud.com,(563) 773-7217,52,Oak Island Pier House,2024-07-17,true,true,true,true,1994.88,4489.03,0,2026-01-19,498.78,Gold,0.86,false,false,false,false,Lodging,5
GST-01263,Logan,Kim,logan.kim62@proton.me,(644) 829-8091,58,Holden Beach Pavilion,2025-01-17,true,true,true,true,796.23,2017.24,0,2025-10-20,336.21,Silver,0.95,false,false,false,false,Events,4
GST-01264,Harper,Walsh,harper.walsh63@yahoo.com,(617) 587-5914,51,Brunswick Harbor Hotel,2026-03-17,false,true,true,true,1843.87,2524.39,0,2026-02-16,315.55,Gold,0.88,false,false,false,false,Lodging,5
GST-01265,Riley,Rhodes,riley.rhodes64@yahoo.com,(700) 227-5251,41,Oak Island Pier House,2025-01-17,true,true,true,false,3016.4,7627,1,2026-04-21,476.69,Platinum,0.454,false,false,false,false,Lodging,5
GST-01266,River,Daniels,river.daniels65@proton.me,(588) 362-7357,21,Carolina Beach Tavern,2024-09-17,true,false,false,true,1051.22,2006.58,1,2026-02-25,154.35,Gold,0.968,false,false,false,false,Dining,4
GST-01267,Marlowe,Mitchell,marlowe.mitchell66@yahoo.com,(397) 385-7212,46,Bald Head Island Club,2024-03-17,true,true,true,false,832.45,3690.2,0,2025-12-19,369.02,Silver,0.8,false,false,false,false,Spa,7
GST-01268,Taylor,Simmons,taylor.simmons67@proton.me,(448) 997-7221,29,Carolina Beach Tavern,2025-11-17,false,true,true,false,192.74,701.55,0,2025-12-07,140.31,Silver,0.99,false,false,false,false,Dining,2
GST-01269,River,Vargas,river.vargas68@outlook.com,(254) 864-6914,66,Oak Island Pier House,2024-01-17,true,true,false,false,3033.09,4591.76,1,2026-04-03,459.18,Platinum,0.548,false,false,false,false,Lodging,7
GST-01270,Briar,Bennett,briar.bennett69@yahoo.com,(433) 837-1072,37,Carolina Beach Tavern,2026-05-17,false,true,true,true,2541.79,8004.1,1,2026-02-28,181.91,Gold,0.954,false,true,false,false,Dining,4
GST-01271,Taylor,Young,taylor.young70@outlook.com,(905) 402-1661,69,Holden Beach Pavilion,2026-01-17,true,true,true,true,624.16,1127.07,0,2026-01-02,563.53,Silver,0.95,false,false,false,false,Bar,4
GST-01272,Cameron,Collins,cameron.collins71@outlook.com,(578) 960-9666,47,Holden Beach Pavilion,2026-04-17,false,true,true,false,1732.14,3829.87,0,2025-12-04,638.31,Gold,0.95,false,false,false,false,Events,5
GST-01273,Wren,Kim,wren.kim72@proton.me,(842) 265-9522,55,Cape Fear Inn,2024-11-17,true,true,false,false,2420.51,4073.66,0,2026-01-04,239.63,Gold,0.86,false,false,false,false,Lodging,7
GST-01274,Taylor,Brooks,taylor.brooks73@gmail.com,(658) 287-8592,27,Carolina Beach Tavern,2024-02-17,false,true,false,false,1152.36,2510.45,3,2026-04-23,167.36,Gold,0.416,false,false,false,false,Dining,3
GST-01275,Logan,Simmons,logan.simmons74@gmail.com,(699) 828-6197,46,Holden Beach Pavilion,2025-04-17,false,true,true,false,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-01276,Ari,Mitchell,ari.mitchell75@proton.me,(492) 350-1226,45,Wrightsville Beach Resort,2024-07-17,true,true,false,false,2288.48,3003.46,1,2026-04-23,273.04,Gold,0.459,false,false,false,false,Lodging,7
GST-01277,Briar,Sutton,briar.sutton76@proton.me,(673) 609-6769,60,Bald Head Island Club,2024-02-17,true,false,false,true,2881.09,5158.82,1,2026-03-20,429.9,Gold,0.579,false,false,true,true,Lodging,7
GST-01278,Drew,Brooks,drew.brooks77@gmail.com,(477) 860-5036,26,Oak Island Pier House,2026-05-17,false,true,false,false,5340.38,9397.66,2,2026-03-10,408.59,Platinum,0.61,false,false,false,false,Lodging,8
GST-01279,Eden,Walsh,eden.walsh78@proton.me,(900) 829-5299,43,Cape Fear Inn,2025-11-17,true,true,true,false,3087.08,6121.6,0,2025-11-02,470.89,Platinum,0.86,false,false,false,false,Lodging,7
GST-01280,Morgan,Young,morgan.young79@yahoo.com,(783) 660-9856,39,Carolina Beach Tavern,2024-07-17,false,false,true,false,990.25,2448.66,0,2025-11-10,188.36,Silver,0.99,false,true,false,false,Dining,4
GST-01281,Taylor,Bishop,taylor.bishop80@icloud.com,(936) 771-4728,41,Carolina Beach Tavern,2026-01-17,true,true,false,false,404.17,3178.41,0,2026-01-24,176.58,Silver,0.99,false,false,false,false,Dining,3
GST-01282,Ari,Vargas,ari.vargas81@yahoo.com,(874) 989-6645,47,Cape Fear Inn,2024-11-17,true,false,true,false,1704.83,3614.53,0,2026-02-06,328.59,Gold,0.86,false,false,false,false,Lodging,6
GST-01283,Indigo,Hunter,indigo.hunter82@gmail.com,(406) 998-6010,32,Holden Beach Pavilion,2025-09-17,true,true,false,false,1916.96,2092.59,0,2025-12-02,418.52,Gold,0.95,false,false,false,false,Events,4
GST-01284,Lennon,Young,lennon.young83@icloud.com,(788) 985-9638,45,Oak Island Pier House,2024-01-17,true,false,false,true,2269.91,4715.84,1,2026-04-02,428.71,Gold,0.554,false,false,false,false,Lodging,5
GST-01285,Wren,Carter,wren.carter84@icloud.com,(784) 366-6290,44,Carolina Beach Tavern,2026-02-17,true,true,true,false,2671.6,4785.04,0,2026-02-14,177.22,Gold,0.99,false,false,true,false,Dining,4
GST-01286,Harper,Reed,harper.reed85@gmail.com,(362) 708-4030,36,Wrightsville Beach Resort,2025-08-17,false,true,true,false,300.84,1368.45,1,2026-02-26,273.69,Silver,0.755,true,false,false,false,Dining,5
GST-01287,Sage,Bennett,sage.bennett86@icloud.com,(374) 701-3354,64,Kure Beach Grill,2025-04-17,false,false,false,true,494.79,2273.77,2,2026-02-21,189.48,Silver,0.748,false,false,false,false,Dining,4
GST-01288,Lennon,Rhodes,lennon.rhodes87@yahoo.com,(342) 880-2090,48,Brunswick Harbor Hotel,2025-06-17,true,true,true,false,1396.36,3786.06,1,2026-03-02,540.87,Gold,0.733,false,false,false,false,Lodging,4
GST-01289,Drew,Mitchell,drew.mitchell88@icloud.com,(537) 275-2169,38,Bald Head Island Club,2023-12-17,true,false,false,false,2615.39,5995.7,1,2026-04-07,461.21,Gold,0.491,false,false,false,true,Lodging,7
GST-01290,Finley,Hawthorne,finley.hawthorne89@icloud.com,(689) 643-5739,25,Bald Head Island Club,2023-12-17,false,true,true,false,3487.84,6651.09,1,2026-04-07,415.69,Platinum,0.491,false,false,false,true,Lodging,8
GST-01291,Sage,Murphy,sage.murphy90@proton.me,(260) 939-9717,57,Bald Head Island Club,2024-07-17,true,true,false,false,1144.02,3789.16,0,2026-01-13,315.76,Gold,0.8,false,false,false,true,Lodging,7
GST-01292,Skyler,Brooks,skyler.brooks91@icloud.com,(770) 319-8279,23,Carolina Beach Tavern,2025-10-17,false,true,false,false,382.02,2069.34,0,2025-12-06,172.44,Silver,0.99,false,true,false,false,Dining,3
GST-01293,Briar,Mitchell,briar.mitchell92@yahoo.com,(523) 947-8119,28,Oak Island Pier House,2025-09-17,false,true,false,true,3024,8174.1,0,2026-01-25,389.24,Platinum,0.86,false,false,false,false,Lodging,7
GST-01294,Harper,Murphy,harper.murphy93@gmail.com,(939) 332-2422,24,Carolina Beach Tavern,2025-11-17,true,true,true,false,6454.79,11183.7,2,2026-02-20,186.4,Platinum,0.918,false,true,false,false,Dining,4
GST-01295,Briar,Cole,briar.cole94@icloud.com,(337) 525-2210,21,Wrightsville Beach Resort,2024-12-17,true,false,true,false,1954.06,7719.78,1,2026-03-25,428.88,Gold,0.61,false,true,false,false,Lodging,8
GST-01296,Taylor,Larsson,taylor.larsson95@yahoo.com,(272) 915-7517,50,Bald Head Island Club,2023-11-17,true,true,true,false,624.95,768.44,0,2026-01-17,256.15,Silver,0.8,false,false,false,false,Activities,3
GST-01297,Parker,Nguyen,parker.nguyen96@proton.me,(768) 788-1535,56,Southport Waterfront Lodge,2025-11-17,true,true,false,true,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-01298,Hayden,Nguyen,hayden.nguyen97@proton.me,(651) 988-2248,39,Wrightsville Beach Resort,2025-11-17,true,true,true,true,491.39,1879.66,0,2025-08-02,469.91,Silver,0.88,false,true,false,false,Lodging,5
GST-01299,Sage,Lee,sage.lee98@proton.me,(857) 515-3715,40,Cape Fear Inn,2023-11-17,false,true,false,false,1709.49,3608.29,1,2026-03-26,515.47,Gold,0.591,false,false,false,false,Lodging,5
GST-01300,Lennon,Hunter,lennon.hunter99@yahoo.com,(851) 740-1854,51,Wrightsville Beach Resort,2024-06-17,true,false,true,true,1028.15,1757.84,1,2026-04-27,351.57,Gold,0.432,false,true,false,false,Lodging,6
GST-01301,River,Daniels,river.daniels0@icloud.com,(345) 799-3084,21,Carolina Beach Tavern,2025-03-17,false,false,false,false,236.68,969.69,0,2025-12-27,121.21,Silver,0.99,false,false,false,false,Dining,3
GST-01302,Sloan,Hayes,sloan.hayes1@yahoo.com,(852) 314-6146,51,Bald Head Island Club,2024-12-17,true,true,true,true,1236.01,2120.4,0,2026-01-24,235.6,Gold,0.8,false,false,false,false,Lodging,5
GST-01303,Blake,Vargas,blake.vargas2@gmail.com,(720) 712-1961,50,Brunswick Harbor Hotel,2024-11-17,true,false,true,false,1364.75,2440.15,1,2026-03-22,406.69,Gold,0.626,false,false,false,false,Lodging,4
GST-01304,Rowan,Whitaker,rowan.whitaker3@yahoo.com,(267) 273-9495,40,Wrightsville Beach Resort,2025-09-17,true,false,true,true,433.79,433.79,0,2025-12-14,216.89,Silver,0.88,false,false,false,false,Dining,4
GST-01305,Briar,Carter,briar.carter4@yahoo.com,(890) 383-9967,51,Southport Waterfront Lodge,2025-08-17,false,true,false,true,3274.71,5639.79,3,2026-04-06,281.99,Platinum,0.394,false,false,false,true,Spa,5
GST-01306,Ari,Reed,ari.reed5@proton.me,(868) 754-9147,54,Cape Fear Inn,2025-02-17,true,false,true,false,1808.57,3617.93,0,2026-01-04,516.85,Gold,0.86,false,false,false,false,Lodging,5
GST-01307,Ari,Rivera,ari.rivera6@yahoo.com,(893) 361-4865,46,Holden Beach Pavilion,2024-12-17,false,true,true,false,0,701.6,0,2024-06-26,701.6,Silver,0.95,false,false,false,false,Events,2
GST-01308,Morgan,Wright,morgan.wright7@yahoo.com,(905) 334-7613,53,Wrightsville Beach Resort,2024-12-17,true,false,false,true,941.78,1795.47,1,2026-02-23,299.25,Silver,0.771,true,true,false,false,Lodging,6
GST-01309,Lennon,Young,lennon.young8@proton.me,(638) 980-2957,56,Bald Head Island Club,2025-02-17,true,false,false,false,1699.26,4639.54,3,2026-04-18,257.75,Gold,0.317,false,false,false,true,Lodging,7
